#OTU ID,W01X01HA,W01X01XA,W01X02HA,W01X02XA,W01X03HA,W01X03XA,W01X04HA,W01X04HX,W01X05HA,W01X05XA,W01X06HA,W01X06XA,W01X07HA,W01X07XA,W01X08HA,W01X08XA,W01X09HA,W01X09XA,W01X10HA,W01X10HB,W01X10XA,W03S06HA,W03S06HX,W03S07HA,W03S07XA,W03S10HA,W03S10HB,W03S10HC,W03S10XB,W03S10XC,W05N01HA,W05X03HA,W05X03HB,W05X03HC,W05X03XA,W05X03XB,W05X03XC,W05X04HA,W05X04HB,W05X04XA,W05X04XB,W05X05HA,W05X05HB,W05X05HC,W05X05XB,W05X05XC,W05X06HA,W05X06HB,W05X06HC,W05X06XA,W05X06XB,W05X06XC,W05X08HB,W05X08HC,W05X08XA,W05X08XB,W05X08XC,W05X09HA,W05X09HB,W05X09HC,W05X09XA,W05X09XB,W05X09XC,W06N01HA,W06N01HB,W06N01HC,W06N01HD,W06N01XA,W06N01XB,W06N01XC,W06N02HA,W06N02HB,W06N02HC,W06N02XA,W06N02XB,W06N02XC,W06N05XA,W06S08HA,W06S08XA,W06S10HA,W06S10HB,W06S10HC,W06S10XA,W06S10XB,W06S10XC,W07N03HA,W07N03XA,W07N04HA,W07N04HB,W07N04HD,W07N04XA,W07N04XB,W07N04XC,W07N04XD,W07N06HA,W07N08HA,W07N08XA,W08N03HA,W08N03XA,W08S09HA,W08S09XA,W09X01HA,W09X01XA,W09X02HA,W09X02XA,W09X03HA,W09X03XA,W09X04HA,W09X04XA,W09X05HA,W09X05XA,W09X06HA,W09X06XA,W09X07HA,W09X07XA,W09X08HA,W09X08XA,W09X09HA,W09X09XA,W09X10HA,W09X10XA,W10X01HA,W10X01XA,W10X02HA,W10X02XA,W10X03HA,W10X03XA,W10X04HA,W10X04XA,W10X05HA,W10X05XA,W10X06HA,W10X06XA,W10X07HA,W10X07XA,W10X08HA,W10X08XA,W10X09HA,W10X09XA,W10X10HA,W11N04HA,W11N04HB,W11N04HC,W11N04HD,W11N04XA,W11N04XB,W11N04XC,W11N04XD
OTU31,0,0,0,0,0,0,9129,0,194,0,0,0,0,0,128,0,0,0,859,1491,0,46,0,97,0,0,85,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1268,0,537,0,6255,0,1070,0,917,0,547,0,1956,0,729,0,1174,0,131,0,649,0,54,0,247,0,0,0,897,0,179,170,0,0,968,0,40,0,326,0,0,0,0,0,0,0,0
OTU32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8426,912,18813,3309,0,0,230,122,1354,899,500,0,0,0,0,1541,0,1404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU33,1033,0,58,13,101,0,622,0,46,0,452,18,38,0,410,15,400,0,642,610,0,163,14,320,35,75,213,358,16,6,260,0,0,0,0,0,0,19,0,0,15,698,0,14,0,0,66,206,90,244,150,18,65,232,0,0,353,607,115,162,59,0,0,302,874,325,212,0,0,0,30,61,34,0,0,77,0,0,27,573,166,34,61,12,30,524,147,860,177,86,0,20,0,14,1226,684,51,551,0,834,10,1995,0,406,0,722,0,689,0,1592,0,2601,0,913,0,548,0,950,0,2137,0,500,0,239,81,126,0,0,72,193,645,1107,0,149,0,1585,0,374,0,455,61,723,1359,277,0,15,143,11
OTU34,0,0,0,0,40,0,98,0,0,0,34,0,0,0,88,0,0,0,1524,522,0,0,0,109,0,0,50,61,85,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,34,0,0,0,413,440,651,392,0,0,0,0,0,0,0,0,0,0,0,2650,4795,0,793,0,0,0,79,23,301,35,509,0,0,0,0,243,291,0,0,0,136,0,2171,0,1606,0,954,0,415,0,567,0,794,0,530,21,772,0,664,0,1374,0,0,0,157,112,50,0,2809,0,29,0,1012,0,49,0,4584,17,113,0,535,0,98,87,0,0,0,0,0
OTU35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,984,1243,1059,828,509,1196,868,2072,1302,2585,0,0,0,103,16,138,148,696,211,442,949,636,861,824,4012,1206,184,371,856,155,432,637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,41,28,228,54,55,37,0,0,62,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0
OTU37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,658,170,71,0,0,0,0,0,0,0,3386,3529,7107,0,2630,2993,47,1757,696,194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU38,501,0,16,50,727,0,455,18,419,0,0,0,0,0,191,0,0,0,37,0,0,0,0,116,0,13,1999,915,0,0,0,0,0,0,0,0,0,0,0,0,0,1047,0,0,0,0,70,345,342,555,45,17,0,0,0,0,0,22,0,0,15,0,0,24,645,46,89,0,0,17,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,48,770,0,98,0,93,28,1657,0,160,0,1247,0,2250,274,305,0,1623,0,79,0,0,0,277,382,0,0,0,352,256,0,32,205,0,0,184,0,1395,0,345,0,0,0,0,0,0,0,0
OTU39,0,0,23,0,547,0,0,0,980,0,0,0,0,0,0,0,0,0,1296,51,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,45,0,0,0,675,0,1620,29,2307,0,1963,0,0,0,55,0,3228,0,712,0,0,0,0,0,0,0,0,0,5724,0,3129,0,113,0,0,0,0,0,0,0,0,0,0,0,0
OTU40,182,0,12,8,222,1448,14,0,23,0,72,0,64,7,0,0,41,0,0,0,23,92,246,80,0,0,78,0,0,0,0,0,96,0,18,0,0,0,0,0,0,86,264,18,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,241,0,23,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,131,20,0,0,0,0,0,0,31,159,0,0,0,0,0,0,0,40,0,0,155,0,0,472,0,369,45,519,1671,0,706,557,235,1517,2026,70,803,439,319,157,95,0,999,26,1501,0,0,53,305,43,114,464,960,17,38,1777,122,220,467,79,471,0,0,0,0,22,0,0,0,0,0
OTU41,40,0,112,0,1177,0,12115,0,122,0,118,0,0,0,0,0,0,0,0,0,0,0,0,749,85,55,227,1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,0,0,0,483,0,216,0,0,0,137,0,122,0,91,0,0,0,0,0,436,0,0,0,0,153,93,0,0,984,357,160,486,0,0,0,0,0,0,0,0,0,0,0,0
OTU42,319,38,0,15,0,0,0,0,86,109,22,0,1756,0,25,67,0,0,47,202,0,870,0,71,0,742,749,1423,0,0,76,0,0,0,25,0,0,22,112,527,0,0,449,342,16,0,0,151,36,113,55,119,0,0,37,27,0,29,0,0,0,0,52,4451,17,0,71,0,93,323,0,0,0,0,0,129,0,0,0,376,451,64,786,33,81,16,1978,564,1169,108,512,826,472,628,516,174,71,167,42,25,211,31,0,0,0,0,0,25,0,0,128,0,748,18,417,30,0,59,0,0,0,0,0,0,36,0,0,0,42,0,0,0,72,0,0,210,0,29,0,0,109,1587,132,393,69,71,90,25
OTU43,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,709,484,258,674,265,386,8426,1274,639,1179,0,77,0,137,0,0,0,93,29,151,402,160,436,264,1009,293,0,1496,82,105,169,943,0,0,0,0,66,0,221,0,0,0,95,281,130,0,0,0,0,0,0,49,0,0,0,983,0,47,0,267,209,106,0,0,0,0,0,0,0,0,225,45,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,0,4385,0,0,0,0,0,3302,0,0,0,0,0,0,0,0,0,2484,0,101,0,0,0,0,0,0,0,0,0,6185,0,643,0,0,0,0,0,0,0,0,0,0,0,0
OTU45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17000,0,0,0,0,0,0,0,0,0,0,0,0,1055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU46,247,23,186,47,260,0,713,236,393,0,219,97,721,0,160,46,1536,0,353,727,68,0,0,445,70,30,0,173,0,21,2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,61,32,51,0,0,14,79,0,0,94,213,0,0,10,0,0,813,351,1644,333,39,0,185,0,12,0,0,0,0,112,229,58,323,416,305,333,140,77,12,83,306,627,204,488,687,155,817,234,1748,40,919,12,438,730,135,0,129,97,118,0,91,0,176,31,428,0,239,57,48,55,347,32,167,0,91,18,25,38,86,0,94,131,0,0,53,299,133,0,202,0,176,0,33,481,598,2262,1384,151,125,536,105
OTU47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,312,0,0,0,164,0,20,0,2420,0,4563,0,0,0,86,0,1829,0,0,0,268,0,0,0,1855,0,43,0,384,0,3802,0,766,0,0,0,172,0,0,0,0,0,0,0,0
OTU48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8475,0,0,0,0,0
OTU49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,124,651,830,0,63,134,0,69,11106,70,328,0,58,0,0,0,0,0,0,184,1967,576,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14439,255,1674,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,92,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU52,0,0,12,49,0,95,0,0,0,39,0,97,0,0,20,18,0,33,0,0,51,0,0,9,0,16,81,0,0,21,0,1984,1328,1390,1983,893,702,1572,1539,14,1449,68,382,200,924,20,161,345,146,42,374,703,529,1714,1121,1147,2107,257,1595,297,344,374,836,0,0,0,0,24,26,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,50,25,1026,139,110,0,281,0,0,0,0,0,76,0,79,0,122,20,35,0,290,0,0,0,0,0,164,0,42,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,15,0,0,0
OTU53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6860,0,0,6344
OTU54,0,0,0,0,0,0,0,0,2479,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0,157,900,0,0,0,0,0,0,9393,0,0,0,240,0,98,0,0,0,0,0,1990,3406,195,203,324,0,544,0,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,311,0,0,0,0,0,5908,0,0,0,150,0,0,401,0,0,360,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,2568,0,327,0,0,0,0,0,0,151,125,0,0,0,0
OTU55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,1278,0,0,0,0,0,238,39,25,0,0,119,34,0,0,77,133,0,0,0,0,0,0,0,0,148,0,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2117,564,1289,1189,2363,143,707,53,420,2968,3156,1026,4980,0,0,165,1341,0,455,0,0,0,30,0,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2163,0,0,0,319,0
OTU56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1710,439,111,645,575,299,225,6675,175,599,0,0,0,105,0,0,0,0,0,0,0,1072,4485,0,7205,3961,0,0,1271,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,351,0,517,0,0,0,0,0,0,0,466,0,0,75,429,0,0,0,0,0,2794,0,0,4768,0,0,0,0,0,0,0,0,0,0,0,10566,0,0,0,0,0,1056,0,0,0,12164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1867,0,0,0,0,0,0,0,0,0,0,0
OTU58,0,0,0,0,0,85,0,0,0,0,65,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,75,0,0,512,84,0,0,0,0,0,0,0,0,0,0,0,159,0,45,0,0,1544,99,0,133,775,0,0,335,375,11219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU59,174,0,35,30,54,0,69,0,116,0,0,0,22,55,6,0,26,0,0,0,11,44,0,163,67,11,78,293,17,46,0,493,81,67,28,25,61,107,43,0,40,245,166,118,11,19,0,0,17,34,0,0,82,35,288,50,42,342,78,375,0,329,7,101,0,125,148,12,150,106,0,0,0,0,0,0,52,126,126,62,140,35,29,49,273,40,247,30,26,11,12,22,9,371,76,368,142,242,5,41,227,37,0,0,1235,117,24,192,0,15,37,89,0,59,19,48,81,48,15,403,0,16,0,0,0,8,0,41,952,9,11,0,0,299,0,21,0,8,0,0,0,308,1715,30,0,110,434,25
OTU60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1369,1463,1244,0,36,2080,0,0,2499,1389,252,898,0,947,0,0,0,0,0,0,0,0,218,400,830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU61,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,402,0,277,2540,475,0,0,2940,97,193,0,0,0,528,0,1347,3534,384,63,24,2004,301,238,152,246,2813,0,363,0,58,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,234,0,0,0,0,0,0,0,0,0,629,1059,759,913,381,734,0,0,0,0,141,171,408,322,112,157,235,230,131,245,303,739,874,577,950,1538,308,372,374,344,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,493,0,64,0,577,33,30,0,0,0,118,56,178,159,126,18,244,0,137,0,0,0,0,103,68,0,159,0,0,0,0,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0
OTU63,0,0,0,17,109,0,46,0,0,0,281,160,0,0,95,188,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,45,0,117,201,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,207,149,278,0,232,67,0,123,283,877,164,49,104,481,0,15,0,0,0,0,0,345,1229,0,0,1491,5692,97,359,56,478,0,0,0,17,49,0,112,0,0,0,0,0,0,0,0
OTU64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU65,110,0,0,20,0,0,0,24,161,0,12,0,0,0,656,0,124,0,0,0,0,116,0,335,0,31,31,52,0,0,109,0,48,0,32,12,0,0,68,0,443,0,184,88,0,0,0,0,11,24,73,19,41,0,33,0,54,12,0,0,10,0,0,135,19,198,34,0,0,0,59,51,0,0,15,19,0,51,29,15,18,0,34,0,0,27,64,20,0,0,0,0,0,0,0,0,0,24,0,0,0,25,0,151,0,40,0,215,0,22,0,515,0,73,0,0,108,0,0,181,0,3693,382,800,346,314,0,599,247,118,0,52,387,354,1124,364,43,978,1686,31,8,128,460,217,0,0,162,30
OTU66,512,35,671,246,0,0,380,88,44,0,20,0,0,0,21,23,0,0,0,0,0,0,0,0,0,0,1044,47,244,0,0,78,86,62,137,123,0,0,0,0,0,54,0,0,0,0,66,80,137,28,314,175,38,0,0,0,0,19,0,342,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,747,549,1033,26,682,1426,4397,352,0,0,0,15,487,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,2116,642,254,241,130,108,967
OTU67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,879,99,203,223,217,29,2097,1872,928,2030,0,0,0,0,0,1226,1882,568,1211,2885,4104,0,0,0,1877,0,0,114,0,65,147,2351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU68,0,0,0,0,0,0,0,0,0,0,151,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,27,475,27,0,1293,37,0,0,65,0,0,0,0,147,3097,0,1855,2726,631,0,0,0,0,0,0,0,62,659,169,378,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,1209,269,4205,0,27,0,0,0,0,0,0,0,0,0,0,39,100,0,0,0,0,0,0,0,0,0,101,219,46,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0
OTU69,173,29,60,226,327,68,30,68,468,114,53,192,100,143,0,315,170,199,29,21,89,720,737,413,62,22,259,357,28,20,136,338,1177,469,818,659,94,166,210,533,181,780,624,635,110,152,0,64,56,355,0,0,2482,373,536,846,637,876,83,2068,227,1275,761,204,29,30,70,39,18,24,0,0,0,0,0,34,157,34,0,104,25,28,212,19,56,50,54,60,110,93,52,271,217,150,124,0,0,35,15,0,65,0,42,20,0,0,13,0,23,12,0,0,0,40,0,0,125,30,0,87,0,0,0,0,0,0,0,0,78,0,0,50,0,70,36,50,41,0,0,0,27,391,173,28,0,36,36,66
OTU70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,41,778,0,0,0,0,0,0,0,0,0,0,0,0,0,105,8926,0,0,0,0,0,310,0,0,3228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,87,0,72,4778,603,6009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OTU72,0,33,0,198,0,0,0,389,0,0,0,0,0,0,0,144,0,0,0,0,15,89,0,0,0,65,412,34,51,22,0,405,335,484,499,510,815,2368,1044,0,0,102,1076,329,1525,195,196,529,221,709,271,437,515,391,2010,1793,478,1245,317,1076,345,378,150,747,130,903,0,444,0,0,0,0,0,91,0,60,1753,0,0,0,0,0,0,16,0,0,1042,0,0,0,0,0,545,0,0,0,0,0,0,0,103,429,128,110,0,0,0,14,0,0,0,0,1297,0,1001,0,97,0,1294,0,460,0,0,0,0,0,0,0,0,0,0,0,1053,0,0,0,0,0,0,0,0,0,0,0,72,0,0,181
